hour,price
0,-0.27
1,-0.32
2,-0.32
3,-0.32
4,-0.32
5,-0.32
6,-0.32
7,-0.32
8,-0.32
9,-0.32
10,-0.32
11,-0.32
12,-0.02
13,-0.02
14,-0.02
15,-0.03
16,-0.04
17,-0.04
18,-0.04
19,-0.04
20,-0.04
21,-0.04
22,-0.04
23,-0.04
