hour,price
0,-0.08
1,-0.08
2,-0.08
3,-0.08
4,-0.08
5,-0.08
6,-0.08
7,-0.1
8,-0.13
9,-0.13
10,-0.13
11,-0.13
12,-0.0
13,0.0
14,-0.04
15,-0.06
16,-0.08
17,-0.09
18,-0.11
19,-0.11
20,-0.11
21,-0.11
22,-0.11
23,-0.11
