hour,price
0,-0.29
1,-0.38
2,-0.38
3,-0.38
4,-0.38
5,-0.38
6,-0.58
7,-0.18
8,-0.01
9,-0.2
10,0.1
11,0.24
12,0.22
13,0.24
14,0.23
15,0.24
16,0.23
17,0.23
18,0.22
19,0.22
20,0.21
21,0.22
22,0.21
23,0.03
