hour,price
0,-0.09
1,-0.1
2,-0.11
3,-0.12
4,-0.13
5,-0.14
6,-0.15
7,-0.15
8,-0.16
9,-0.16
10,-0.19
11,-0.2
12,-0.02
13,-0.04
14,-0.04
15,-0.04
16,-0.04
17,-0.04
18,-0.04
19,-0.04
20,-0.06
21,-0.08
22,-0.09
23,-0.1
