date,price,last_update
2026-04-01,2.129,2026-04-01T08:49:05+02:00
2026-04-02,2.129,2026-04-02T10:17:19+02:00
2026-04-03,2.159,2026-04-02T18:14:20+02:00
2026-04-04,2.179,2026-04-04T08:03:07+02:00
2026-04-05,2.179,2026-04-05T08:07:48+02:00
