hour,price
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,-0.04
13,-0.05
14,-0.09
15,-0.15
16,-0.21
17,-0.24
18,-0.27
19,-0.3
20,-0.3
21,-0.3
22,-0.3
23,-0.3
