hour,price
0,-0.33
1,-0.35
2,-0.35
3,-0.35
4,-0.35
5,-0.35
6,-0.35
7,-0.35
8,-0.38
9,-0.4
10,-0.4
11,-0.4
12,-0.08
13,-0.18
14,-0.19
15,-0.19
16,-0.19
17,-0.19
18,-0.2
19,-0.21
20,-0.21
21,-0.21
22,-0.21
23,-0.21
