hour,price
0,-0.29
1,-0.29
2,-0.29
3,-0.29
4,-0.29
5,-0.29
6,-0.29
7,-0.29
8,-0.29
9,-0.29
10,-0.32
11,-0.34
12,-0.06
13,-0.15
14,-0.19
15,-0.19
16,-0.2
17,-0.23
18,-0.25
19,-0.25
20,-0.25
21,-0.25
22,-0.25
23,-0.27
