"hour","price"
-1,-0.04
0,-0.04
1,-0.04
2,-0.04
3,-0.04
4,-0.02
5,0.08
6,0.1
7,0.07
8,0.03
9,0.07
10,0.04
11,0.02
12,0.04
13,0.01
14,-0.02
15,0.02
16,-0.01
17,-0.03
18,0
19,-0.05
20,-0.05
21,-0.05
22,-0.05
