date,price,last_update
2026-04-01,2.309,2026-04-01T11:22:27+02:00
2026-04-02,2.259,2026-04-02T09:45:10+02:00
2026-04-03,2.309,2026-04-03T09:23:28+02:00
2026-04-04,2.369,2026-04-04T08:10:12+02:00
2026-04-05,2.389,2026-04-05T09:27:48+02:00
