"hour","price"
0,-0.1
1,-0.05
2,-0.05
3,-0.05
4,-0.05
5,0.1
6,0.1
7,0.09
8,0.06
9,0.1
10,0.08
11,0.01
12,0.05
13,0.02
14,0
15,0.03
16,0.02
17,0
18,-0.04
19,-0.01
20,-0.06
21,-0.07
22,-0.08
23,-0.08
