hour,price
0,0.06
1,0.06
2,0.06
3,0.06
4,0.05
5,0.03
6,0.02
7,0.02
8,0.02
9,0.02
10,0.01
11,0.0
12,0.03
13,0.18
14,0.15
15,0.12
16,0.1
17,0.07
18,0.06
19,0.06
20,0.06
21,0.06
22,0.06
23,0.06
