date,price,last_update
2026-04-01,2.119,2026-04-01T11:16:12+02:00
2026-04-02,2.129,2026-04-02T11:22:33+02:00
2026-04-03,2.129,2026-04-03T11:21:44+02:00
2026-04-04,2.159,2026-04-04T07:04:44+02:00
2026-04-05,2.159,2026-04-05T08:22:58+02:00
