hour,price
0,-0.22
1,-0.22
2,-0.22
3,-0.22
4,-0.22
5,-0.22
6,-0.22
7,-0.23
8,-0.23
9,-0.24
10,-0.25
11,-0.25
12,-0.03
13,-0.03
14,-0.03
15,-0.03
16,-0.06
17,-0.1
18,-0.13
19,-0.15
20,-0.18
21,-0.2
22,-0.23
23,-0.23
