hour,price
0,-0.11
1,-0.11
2,-0.11
3,-0.11
4,-0.11
5,-0.11
6,-0.11
7,-0.13
8,-0.14
9,-0.17
10,-0.2
11,-0.22
12,-0.03
13,-0.03
14,-0.06
15,-0.14
16,-0.17
17,-0.2
18,-0.21
19,-0.22
20,-0.22
21,-0.24
22,-0.24
23,-0.24
