hour,price
0,-0.15
1,-0.15
2,-0.15
3,-0.15
4,-0.15
5,-0.15
6,-0.15
7,-0.15
8,-0.16
9,-0.17
10,-0.19
11,-0.19
12,-0.12
13,-0.16
14,-0.18
15,-0.21
16,-0.23
17,-0.26
18,-0.26
19,-0.26
20,-0.28
21,-0.32
22,-0.33
23,-0.33
