"hour","price"
0,-0.04
1,-0.06
2,-0.07
3,-0.07
4,-0.07
5,0
6,0.05
7,0.06
8,0.03
9,0.05
10,0.04
11,0.02
12,0.02
13,0.02
14,0
15,0.02
16,0
17,0
18,0
19,0
20,0
21,-0.01
22,0
23,0.02
