hour,price
0,-0.6
1,-0.6
2,-0.6
3,-0.6
4,-0.6
5,-0.6
6,-0.6
7,-0.6
8,-0.6
9,-0.6
10,-0.6
11,-0.6
12,-0.24
13,-0.5
14,-0.54
15,-0.54
16,-0.54
17,-0.54
18,-0.54
19,-0.57
20,-0.57
21,-0.57
22,-0.57
23,-0.57
