hour,price
0,-0.15
1,-0.15
2,-0.15
3,-0.15
4,-0.15
5,-0.15
6,-0.15
7,-0.15
8,-0.15
9,-0.17
10,-0.18
11,-0.19
12,-0.01
13,-0.1
14,-0.12
15,-0.12
16,-0.12
17,-0.12
18,-0.14
19,-0.16
20,-0.16
21,-0.16
22,-0.16
23,-0.16
