date,price,last_update
2026-04-01,2.259,2026-04-01T06:32:56+02:00
2026-04-02,2.279,2026-04-02T10:19:25+02:00
2026-04-03,2.359,2026-04-03T08:18:41+02:00
2026-04-04,2.379,2026-04-04T06:33:52+02:00
2026-04-05,2.419,2026-04-05T08:48:21+02:00
