date,price,last_update
2026-04-01,2.299,2026-04-01T10:34:04+02:00
2026-04-02,2.309,2026-04-02T06:11:37+02:00
2026-04-03,2.309,2026-04-02T23:34:50+02:00
2026-04-04,2.339,2026-04-03T23:34:53+02:00
2026-04-05,2.389,2026-04-05T08:11:50+02:00
