hour,price
0,-0.28
1,-0.28
2,-0.28
3,-0.28
4,-0.28
5,-0.29
6,-0.29
7,-0.29
8,-0.3
9,-0.32
10,-0.32
11,-0.32
12,-0.08
13,-0.06
14,-0.11
15,-0.14
16,-0.16
17,-0.19
18,-0.23
19,-0.24
20,-0.24
21,-0.24
22,-0.24
23,-0.24
