hour,price
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.11
6,0.11
7,0.11
8,0.04
9,0.03
10,0.01
11,-0.05
12,0.0
13,-0.03
14,-0.02
15,-0.04
16,-0.04
17,-0.05
18,-0.03
19,-0.07
20,-0.04
21,-0.05
22,0.01
23,0.01
