"hour","price"
0,0
1,0
2,0
3,0
4,0
5,0.08
6,0.15
7,0.15
8,0.13
9,0.11
10,0.03
11,-0.01
12,0
13,-0.01
14,-0.06
15,-0.06
16,-0.06
17,-0.07
18,-0.06
19,-0.05
20,-0.07
21,-0.09
22,-0.09
23,-0.02
