hour,price
0,-0.36
1,-0.36
2,-0.36
3,-0.36
4,-0.36
5,-0.36
6,-0.36
7,-0.37
8,-0.37
9,-0.37
10,-0.38
11,-0.38
12,-0.08
13,-0.16
14,-0.19
15,-0.22
16,-0.25
17,-0.28
18,-0.31
19,-0.34
20,-0.37
21,-0.39
22,-0.39
23,-0.39
