hour,price
0,-0.04
1,-0.04
2,-0.04
3,-0.04
4,-0.04
5,-0.04
6,-0.05
7,-0.06
8,-0.08
9,-0.1
10,-0.12
11,-0.17
12,-0.04
13,-0.07
14,-0.08
15,-0.1
16,-0.12
17,-0.14
18,-0.16
19,-0.18
20,-0.2
21,-0.2
22,-0.2
23,-0.2
