hour,price
0,-0.12
1,-0.12
2,-0.12
3,-0.12
4,-0.12
5,-0.13
6,-0.13
7,-0.13
8,-0.13
9,-0.13
10,-0.13
11,-0.13
12,-0.01
13,-0.12
14,-0.13
15,-0.14
16,-0.15
17,-0.16
18,-0.17
19,-0.19
20,-0.19
21,-0.19
22,-0.19
23,-0.19
