hour,price
0,-0.28
1,-0.28
2,-0.28
3,-0.28
4,-0.28
5,-0.28
6,-0.28
7,-0.29
8,-0.3
9,-0.31
10,-0.32
11,-0.32
12,-0.02
13,-0.07
14,-0.17
15,-0.18
16,-0.2
17,-0.22
18,-0.23
19,-0.25
20,-0.27
21,-0.28
22,-0.28
23,-0.28
