"hour","price"
0,-0.07
1,-0.07
2,-0.07
3,-0.07
4,-0.07
5,-0.07
6,-0.01
7,0.09
8,0.13
9,0.14
10,0.13
11,0.04
12,0.06
13,0.05
14,0
15,0.02
16,0
17,-0.01
18,-0.03
19,-0.02
20,-0.03
21,-0.04
22,-0.05
23,-0.05
