hour,price
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,-0.14
7,-0.17
8,-0.22
9,-0.23
10,-0.23
11,-0.23
12,-0.23
13,-0.03
14,-0.03
15,-0.05
16,-0.05
17,-0.08
18,-0.09
19,-0.09
20,-0.09
21,-0.09
22,-0.1
23,-0.1
