hour,price
0,-0.35
1,-0.35
2,-0.35
3,-0.35
4,-0.35
5,-0.35
6,-0.35
7,-0.36
8,-0.38
9,-0.39
10,-0.39
11,-0.39
12,-0.06
13,-0.13
14,-0.16
15,-0.19
16,-0.22
17,-0.25
18,-0.28
19,-0.32
20,-0.34
21,-0.35
22,-0.35
23,-0.35
