date,price,last_update
2026-04-01,2.089,2026-04-01T10:15:29+02:00
2026-04-02,2.089,2026-04-02T07:01:54+02:00
2026-04-03,2.089,2026-04-02T19:33:29+02:00
2026-04-04,2.089,2026-04-03T19:31:24+02:00
2026-04-05,2.089,2026-04-04T17:29:46+02:00
