hour,price
0,-0.25
1,-0.25
2,-0.25
3,-0.25
4,-0.25
5,-0.25
6,-0.25
7,-0.25
8,-0.26
9,-0.27
10,-0.28
11,-0.28
12,-0.02
13,-0.04
14,-0.08
15,-0.09
16,-0.11
17,-0.11
18,-0.12
19,-0.13
20,-0.14
21,-0.14
22,-0.14
23,-0.14
