hour,price
0,-0.23
1,-0.23
2,-0.23
3,-0.23
4,-0.23
5,-0.23
6,-0.26
7,-0.28
8,-0.28
9,-0.28
10,-0.28
11,-0.29
12,0.2
13,0.25
14,0.24
15,0.06
16,0.03
17,0.03
18,0.01
19,0.01
20,0.0
21,0.0
22,0.0
23,0.0
