date,price,last_update
2026-04-01,2.139,2026-04-01T09:07:41+02:00
2026-04-02,2.109,2026-04-02T11:41:08+02:00
2026-04-03,2.169,2026-04-03T00:26:24+02:00
2026-04-04,2.199,2026-04-04T10:38:16+02:00
2026-04-05,2.199,2026-04-05T10:52:53+02:00
