date,price,last_update
2026-04-01,2.049,2026-03-31T16:52:57+02:00
2026-04-02,2.079,2026-04-02T11:22:33+02:00
2026-04-03,2.169,2026-04-02T17:13:45+02:00
2026-04-04,2.169,2026-04-04T09:22:34+02:00
2026-04-05,2.109,2026-04-05T10:21:29+02:00
