hour,price
0,-0.23
1,-0.23
2,-0.23
3,-0.23
4,-0.23
5,-0.23
6,-0.23
7,-0.24
8,-0.27
9,-0.27
10,-0.27
11,-0.27
12,-0.0
13,-0.04
14,-0.13
15,-0.14
16,-0.17
17,-0.17
18,-0.18
19,-0.2
20,-0.2
21,-0.2
22,-0.2
23,-0.2
