"hour","price"
"00",-0.05
"01",-0.05
"02",-0.05
"03",-0.05
"04",-0.05
"05",0.03
"06",0.03
"07",0.14
"08",0.14
"09",-0.02
"10",0.02
"11",0
"12",-0.01
"13",0.02
"14",0
"15",-0.01
"16",0.03
"17",0
"18",-0.01
"19",-0.01
"20",-0.03
"21",-0.03
"22",-0.03
"23",-0.03
