date,price,last_update
2026-04-01,2.659,2026-04-01T00:27:58+02:00
2026-04-02,2.619,2026-04-01T13:33:58+02:00
2026-04-03,2.669,2026-04-02T15:08:10+02:00
2026-04-04,2.699,2026-04-03T12:53:30+02:00
2026-04-05,2.699,2026-04-04T12:52:58+02:00
