hour,price
0,-0.08
1,-0.08
2,-0.08
3,-0.08
4,-0.08
5,-0.08
6,-0.08
7,-0.08
8,-0.11
9,-0.15
10,-0.15
11,-0.15
12,-0.0
13,0.0
14,0.0
15,0.0
16,-0.03
17,-0.06
18,-0.09
19,-0.12
20,-0.15
21,-0.15
22,-0.15
23,-0.15
