hour,price
0,-0.11
1,-0.11
2,-0.11
3,-0.11
4,-0.11
5,-0.12
6,-0.12
7,-0.13
8,-0.15
9,-0.16
10,-0.17
11,-0.17
12,-0.0
13,-0.01
14,-0.05
15,-0.13
16,-0.19
17,-0.22
18,-0.25
19,-0.25
20,-0.25
21,-0.25
22,-0.25
23,-0.25
