date,price,last_update
2026-04-01,2.149,2026-04-01T11:18:17+02:00
2026-04-02,2.139,2026-04-02T07:43:49+02:00
2026-04-03,2.169,2026-04-02T17:29:12+02:00
2026-04-04,2.129,2026-04-04T10:23:55+02:00
2026-04-05,2.129,2026-04-05T10:28:35+02:00
