hour,price
0,-0.26
1,-0.26
2,-0.26
3,-0.26
4,-0.26
5,-0.26
6,-0.27
7,-0.27
8,-0.27
9,-0.27
10,-0.27
11,-0.27
12,-0.03
13,-0.07
14,-0.1
15,-0.13
16,-0.16
17,-0.19
18,-0.22
19,-0.25
20,-0.27
21,-0.27
22,-0.27
23,-0.27
