hour,price
0,-0.2
1,-0.2
2,-0.2
3,-0.2
4,-0.2
5,-0.2
6,-0.2
7,-0.2
8,-0.22
9,-0.27
10,-0.29
11,-0.29
12,-0.01
13,-0.02
14,-0.05
15,-0.07
16,-0.09
17,-0.11
18,-0.13
19,-0.16
20,-0.16
21,-0.16
22,-0.16
23,-0.16
