"hour","price"
0,0
1,0
2,0
3,0
4,0
5,0.05
6,0.05
7,0.07
8,0.07
9,0.01
10,0
11,0
12,-0.01
13,0.01
14,0
15,0
16,0
17,-0.05
18,-0.05
19,-0.04
20,-0.07
21,-0.07
22,0.01
23,0.01
