date,price,last_update
2026-04-01,2.279,2026-04-01T10:16:30+02:00
2026-04-02,2.299,2026-04-01T17:36:19+02:00
2026-04-03,2.319,2026-04-02T18:30:46+02:00
2026-04-04,2.379,2026-04-03T23:49:21+02:00
2026-04-05,2.389,2026-04-04T19:11:04+02:00
