hour,price
0,-0.07
1,-0.07
2,-0.07
3,-0.07
4,-0.07
5,-0.07
6,-0.07
7,-0.07
8,-0.07
9,-0.08
10,-0.09
11,-0.09
12,-0.02
13,-0.09
14,-0.11
15,-0.13
16,-0.14
17,-0.15
18,-0.15
19,-0.15
20,-0.16
21,-0.17
22,-0.17
23,-0.17
