"hour","price"
0,-0.02
1,-0.02
2,-0.02
3,-0.02
4,-0.02
5,-0.02
6,0.08
7,0.12
8,0.12
9,0.07
10,-0.01
11,0.01
12,-0.01
13,-0.02
14,0.01
15,-0.01
16,-0.02
17,0
18,-0.02
19,-0.04
20,-0.02
21,-0.04
22,-0.04
23,-0.03
