"hour","price"
"00",-0.04
"01",-0.04
"02",-0.04
"03",-0.04
"04",-0.04
"05",0.11
"06",0.12
"07",0.11
"08",0.03
"09",-0.02
"10",0
"11",0.02
"12",0.01
"13",0.02
"14",0
"15",0
"16",0
"17",0
"18",0
"19",-0.02
"20",-0.03
"21",-0.03
"22",-0.03
"23",-0.03
