date,price,last_update
2026-04-01,2.119,2026-04-01T11:16:12+02:00
2026-04-02,2.119,2026-04-02T10:33:55+02:00
2026-04-03,2.139,2026-04-03T07:35:05+02:00
2026-04-04,2.209,2026-04-04T08:34:55+02:00
2026-04-05,2.209,2026-04-05T08:33:07+02:00
