date,price,last_update
2026-04-01,2.269,2026-03-31T16:42:49+02:00
2026-04-02,2.289,2026-04-02T10:21:27+02:00
2026-04-03,2.339,2026-04-03T09:11:11+02:00
2026-04-04,2.419,2026-04-04T07:23:04+02:00
2026-04-05,2.419,2026-04-05T10:21:29+02:00
