hour,price
0,-0.54
1,-0.54
2,-0.54
3,-0.54
4,-0.54
5,-0.54
6,-0.54
7,-0.54
8,-0.54
9,-0.54
10,-0.54
11,-0.54
12,-0.25
13,-0.46
14,-0.47
15,-0.48
16,-0.5
17,-0.51
18,-0.51
19,-0.51
20,-0.51
21,-0.51
22,-0.51
23,-0.51
