date,price,last_update
2026-04-01,2.079,2026-04-01T06:32:56+02:00
2026-04-02,2.079,2026-04-02T11:05:48+02:00
2026-04-03,2.079,2026-04-03T10:18:40+02:00
2026-04-04,2.069,2026-04-04T09:05:53+02:00
2026-04-05,2.089,2026-04-04T22:18:54+02:00
