"hour","price"
-1,-0.02
0,0.03
1,0.03
2,0.03
3,0.03
4,0.08
5,0.1
6,0.12
7,0.06
8,-0.01
9,0.02
10,0.02
11,-0.04
12,-0.01
13,-0.02
14,-0.05
15,-0.01
16,-0.04
17,-0.06
18,-0.04
19,-0.05
20,-0.06
21,-0.06
22,-0.06
