"hour","price"
0,0.05
1,0.05
2,0.05
3,0.05
4,0.05
5,0.05
6,0.05
7,0.04
8,0.03
9,-0.02
10,-0.09
11,-0.09
12,-0.09
13,-0.09
14,-0.09
15,-0.07
16,-0.07
17,-0.07
18,-0.03
19,0.04
20,0.06
21,0.06
22,0.06
23,0.06
