"hour","price"
0,0
1,0
2,0
3,0
4,0
5,0.08
6,0.11
7,0.07
8,0.04
9,-0.03
10,-0.01
11,0.01
12,-0.03
13,-0.01
14,-0.02
15,-0.04
16,-0.02
17,-0.02
18,-0.04
19,-0.02
20,-0.04
21,-0.04
22,0
23,0
