date,price,last_update
2026-04-01,2.059,2026-04-01T11:40:55+02:00
2026-04-02,2.059,2026-04-01T16:28:45+02:00
2026-04-03,2.089,2026-04-03T09:11:11+02:00
2026-04-04,2.149,2026-04-04T09:14:16+02:00
2026-04-05,2.199,2026-04-05T11:34:24+02:00
