hour,price
0,-0.1
1,-0.1
2,-0.1
3,-0.1
4,-0.1
5,-0.1
6,-0.13
7,-0.15
8,-0.16
9,-0.16
10,-0.16
11,-0.16
12,-0.01
13,-0.02
14,-0.03
15,-0.03
16,-0.05
17,-0.09
18,-0.13
19,-0.13
20,-0.13
21,-0.13
22,-0.13
23,-0.13
