hour,price
0,-0.4
1,-0.4
2,-0.4
3,-0.4
4,-0.4
5,-0.4
6,-0.4
7,-0.42
8,-0.43
9,-0.44
10,-0.44
11,-0.44
12,-0.3
13,-0.34
14,-0.34
15,-0.36
16,-0.37
17,-0.38
18,-0.4
19,-0.4
20,-0.4
21,-0.4
22,-0.4
23,-0.4
