hour,price
0,0.12
1,0.12
2,0.12
3,0.12
4,0.12
5,0.08
6,0.06
7,0.06
8,0.06
9,0.06
10,0.04
11,0.03
12,0.09
13,0.09
14,0.09
15,0.08
16,0.06
17,0.05
18,0.05
19,0.05
20,0.05
21,0.05
22,0.05
23,0.05
