date,price,last_update
2026-04-01,2.299,2026-04-01T08:52:11+02:00
2026-04-02,2.359,2026-04-01T14:14:01+02:00
2026-04-03,2.399,2026-04-03T10:26:01+02:00
2026-04-04,2.439,2026-04-04T10:27:57+02:00
2026-04-05,2.459,2026-04-05T10:26:33+02:00
