hour,price
0,-0.02
1,-0.02
2,-0.02
3,-0.02
4,-0.02
5,-0.03
6,-0.06
7,-0.07
8,-0.09
9,-0.11
10,-0.12
11,-0.12
12,0.11
13,0.13
14,0.12
15,0.11
16,0.08
17,0.07
18,0.06
19,0.04
20,-0.01
21,-0.01
22,-0.01
23,-0.01
