hour,price
0,-0.22
1,-0.22
2,-0.22
3,-0.22
4,-0.22
5,-0.24
6,-0.25
7,-0.26
8,-0.29
9,-0.3
10,-0.32
11,-0.32
12,-0.01
13,-0.01
14,-0.03
15,-0.05
16,-0.1
17,-0.14
18,-0.18
19,-0.19
20,-0.2
21,-0.2
22,-0.2
23,-0.2
