hour,price
0,-0.04
1,-0.04
2,-0.04
3,-0.04
4,-0.04
5,-0.05
6,-0.05
7,-0.05
8,-0.06
9,-0.07
10,-0.07
11,-0.07
12,0.1
13,0.12
14,0.12
15,0.12
16,0.11
17,0.07
18,0.04
19,0.01
20,0.01
21,-0.0
22,-0.02
23,-0.02
